"['Gourmet impling jar', 11242, 1587884400000, 2718, 398, 0, 0, 2718, 398]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587886200000, 2706, 176, 0, 0, 2706, 176]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587888000000, 2706, 3, 0, 0, 2706, 3]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587889800000, 2706, 1430, 0, 0, 2706, 1430]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587891600000, 2728, 12, 0, 0, 2728, 12]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587895200000, 2750, 74, 2760, 54, 2725, 20]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587897000000, 2716, 13, 0, 0, 2716, 13]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587898800000, 2676, 44, 0, 0, 2676, 44]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587900600000, 2721, 13, 0, 0, 2721, 13]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587902400000, 2701, 56, 2717, 3, 2700, 53]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587904200000, 2701, 37, 0, 0, 2701, 37]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587906000000, 2706, 571, 2725, 100, 2702, 471]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587907800000, 2701, 6, 0, 0, 2701, 6]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587909600000, 2710, 27, 2725, 3, 2708, 24]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587911400000, 2701, 51, 0, 0, 2701, 51]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587913200000, 2701, 29, 0, 0, 2701, 29]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587915000000, 2719, 356, 2734, 200, 2701, 156]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587916800000, 2733, 729, 2736, 400, 2730, 329]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587918600000, 2702, 753, 2720, 1, 2702, 752]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587920400000, 2732, 288, 2734, 253, 2718, 35]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587922200000, 2715, 476, 0, 0, 2715, 476]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587924000000, 2706, 12, 0, 0, 2706, 12]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Eclectic impling jar', 11248, 1587762000000, 3609, 11963, 3612, 5364, 3606, 6599]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Eclectic impling jar', 11248, 1587763800000, 3560, 10815, 3574, 6986, 3535, 3829]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Eclectic impling jar', 11248, 1587765600000, 3585, 11412, 3579, 4771, 3590, 6641]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Eclectic impling jar', 11248, 1587767400000, 3555, 5770, 3563, 2403, 3550, 3367]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Eclectic impling jar', 11248, 1587769200000, 3557, 9438, 3550, 4355, 3562, 5083]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Eclectic impling jar', 11248, 1587771000000, 3554, 6234, 3574, 814, 3551, 5420]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
